"ASIN";"SKU";"Title";"Labels";"CostPeriodStartDate";"Cost";"DomesticShippingCost";"RestofworldShippingCost";"ShippingProfile";"Value_of_unsellable_returns";"VAT";"VAT_CATEGORY";"Hide";"Marketplace";"BatchQuantity"
"B0FD3FN188";"";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FDWT8RKQ";"";"Bible verse bracelets Christian Bracelet Bible Verse Wristbands With NFC music Inspirational Daily Bible Verse Bracelets for Women Men Teens Valentine Gifts For Him and Her";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FL2JXJ8Y";"";"Nursing 2025 Graduation Gift, Nurse Ornament, Nurse Christmas Ornament, New Nurse Gift, Graduation Ornament, Graduation Gift, Nurse Gifts for Women, Nurses Week Gifts";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FJRX8S5Y";"";"Dragonfly Gift for Women with Inspirational Card, Stained Glass-Style Acrylic Ornament, Dragonfly Ornament for Christmas Tree, Spiritual Gift for Mom, Grandma, Friend";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FGX5M2R7";"";"Best Friend Birthday Gifts for Women, Friendship Elephant Ornament with Story Card, Friendship Gifts for Women, Birthday Presents for Best Friends Sisters";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FP4HY6PQ";"";"Elephant Ornament with Story Card, Elephant Ornament, Sisterhood Gifts for Women, Friendship Ornaments for Women Friends, Sisterhood Elephant, Friendship Gift Card";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FLTHMCTD";"";"Elephant Ornament with Story Card, Best Friends Ornament for Women, Christmas Gifts Ideas for Women Friends, Holiday Present Ideas";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FN7861N6";"";"Positive Affirmation Cards, Emotional Support Jar with Daily Affirmations for Women, Teen Girls & Teachers. Funny Encouraging Gift";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0GCXTTMBJ";"CHARM_LUCKY_CLOVER";"Musemory 2PCS Set Lucky Charm Gifts Crochet 4 Leaf Clover, Good Luck Charm Cards, St. Patrick's Day Gifts, Lucky Charm, Cute Crocheted Irish Clover Pocket Hug Token";"#FBA";"";"1.5";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0GJJVCJDK";"VLT_2PCS_BOOKMARK_ILOVEYOU";"Heart Leather Bookmark for Book Lovers – Cute Gold Foil Book Marker, Romantic Heart Page Marker, Gift for Readers, Students, Teachers, Bible Study, Valentine Gift (I Love You)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0H2Z5BYJZ";"250TH_ORNAMENT_GODBLESSAMERICA";"United States 250th Anniversary Ornament, Patriotic Eagle Christmas Ornament, Double-Sided Printed 2D Acrylic Keepsake, 1776-2026 America 250 Years of Freedom USA Merchandise (Christian Patriotic)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS5LWQY1";"ONM_SANTA";"Santa 2025 Ornament, Santa Ornament, Meaningful Christmas Ornaments with Story Card, 2025 Christmas Tree Decorations, Gift for Women, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FTTTJMDT";"BIBLEJAR_CHRISTMASFORWOMEN";"Red Bible Verse Jar, Bible Accessories, Prayer Jar, Graduation for Her, Christian Gifts For Women, Valentines Day Gifts for Women, Valentines Day for Him";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS67KP6M";"";"60 Positive Cards Jar, Affirmation Cards For Women, Friendship Gift, Quotes Jar, Best Friend Gift, Positive Decor, Christmas Gifts For Women";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FX3YLNGY";"";"Christmas Ornament, White Nativity Design, Religious Christmas Ornament, Hanging Ornament, Acrylic, 2025, 4 INCH, for Holiday Party";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FXB6C4KC";"ONM_HIGHLAND-COW";"Highland Cow Christmas Ornament, Cute Cow in Santa Hat & Sweater, Rustic Farmhouse Holiday Decor, Funny Animal Ornament Gift for Country Lovers, Farmers & Family";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FXKL7CC6";"ONM_FUNNYCAT2025";"Funny Cat Butt 2025 Christmas Ornament, Cute Lover Gift, Double Layer Wooden Ornament with Bow, Humorous Pet Ornament for Cat Moms, Friends, Animal Lovers";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0D8H8BBC1";"";"Marco de fotos para visera de coche, marco de fotos de madera con clip para visera, soporte para fotos de visera de coche, decoración de espejo de coche, accesorios para espejo retrovisor, decoración";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0GS5TK265";"BOOKMARK_CHRISTIAN_BIBLE";"Heart Leather Bookmark for Book Lovers – Cute Gold Foil Book Marker, Romantic Heart Page Marker, Gift for Readers, Students, Teachers, Bible Study, Valentine Gift (Christian Bible)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FRMM98TM";"REWARDJAR_SPORTS";"Magnetic Reward Jar, Personalized Sports Tokens Reward Jar for Kids, DIY, Classroom Reward Jar, Classroom Management Tool, Reward Jars for Kids Magnetic (Sports Tokens)";"#FBA";"";"3.5";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FXGWK9FV";"POSITIVEJAR_FOOTBALL";"Positive Football Affirmation Jar, 60 Motivational Messages for Players, Kids, Sports Fans, Coach Gift, Football party Decor";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FXGVVPLH";"POSITIVEJAR_GINGERBREAD";"Positive Gingerbread Jar, 60 Sweet Affirmation Cards, Cute Christmas Gift for Women, Kids, Friends, Holiday Self Care, Positivity Jar with Acrylic Keychain, Perfect Christmas Stocking Stuffer";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FXGYJRHT";"POSITIVEJAR_SANTA";"Positive Santa Jar – 60 Merry Affirmation Cards, Cute Christmas Gift for Women, Friends & Kids, Fun Holiday Positivity Jar with Acrylic Keychain, Perfect Stocking Stuffer or Secret Santa Gift";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FXGVR2JQ";"POSITIVEJAR_SHARK";"Positive Shark Affirmation Jar – 60 Daily Motivation Cards for Kids, Teens & Ocean Lovers | Cute Shark Gift for Positivity, Mindfulness & Encouragement | Jar with Keychain & Display Stand";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FXGZTG3Y";"POSITIVEJAR_SNOWMAN";"Positive Snowman Jar – 60 Uplifting Christmas Affirmation Cards, Holiday Self-Care Gift for Women, Friends & Kids, Cute Winter Positivity Jar with Acrylic Keychain, Perfect Stocking Stuffer";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1VZ3SJ";"ONM_NATIVITY_RETRO_09";"Nativity Scene Ornament, Angel Christmas Ornaments 2025, Nativity Christmas Ornament, Religious for Tree Home Christian Faith Gift for Family, Friends, and Church Members";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1XV8LQ";"ONM_TREE_WHITE";"White Christmas Tree Ornament 2025, Elegant Holiday Ornament with Greeting Card, Luxury Christmas Tree Decoration, First Christmas Ornament 2025";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS261TXL";"ONM_NATIVITY_RETRO_02";"Angel Christmas Ornament 2025, 2025 Christmas Tree Decorations, Religious Christmas Ornament for Women, Faith-Inspired Holiday Decor, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1VK7X9";"ONM_NATIVITY_BLUE_01";"Nativity Ornament 2025, Religious Christmas Decorations for Christian Families, Catholic Gifts for Christmas Tree, 2025 Christmas Tree Decorations, for Women, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1TGQHQ";"ONM_SANTA_01";"Nativity Ornament 2025 – Holy Family Christmas Ornament with Story Card, Religious Christmas Decorations for Christian Families, Catholic Gifts for Christmas Tree";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FTD7ZH25";"ONM_ELEPHANT_2PCS-SILVER";"Set2 Elephant Ornament, Meaningful Christmas Ornaments with Story Card, 2025 Christmas Tree Decorations, Elephant for Women, Christmas Tree, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0F9VVSL24";"";"Marco musemory con clip para visera de coche, marco acrílico para coche, marco de fotos de mamá y mí, regalos para mamá, cumpleaños";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0GVYQ32K3";"MOTHERDAY_CARD_TIMLEN_MOM";"Musemory Mother’s Day Card for Mom – 3D Heart Handmade Design, Cute Mom Greeting Card, Mother Daughter Love Card, Happy Mother’s Day (Mom)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0GVYRBWXK";"MOTHERDAY_CARD_TIMLEN_MOMMY";"Musemory Mother’s Day Card for Mom – 3D Heart Handmade Design, Cute Mom Greeting Card, Mother Daughter Love Card, Happy Mother’s Day (Mommy)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1S221L";"ONM_WINTER_VILLAGE";"Reindeer Ornament 2025, Holiday Collectible Decoration, 2025 Christmas Ornament, Reindeer Tree Ornament, Deer Scene, Holiday Tree Decoration, Cozy Winter Landscape Keepsake";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1TGQHQ";"NATIVITY_RETRO_01";"Nativity Ornament 2025 – Holy Family Christmas Ornament with Story Card, Religious Christmas Decorations for Christian Families, Catholic Gifts for Christmas Tree";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS252TJ7";"ONM_NATIVITY_BLUE_07";"Nativity Scene Ornament, Angel Christmas Ornaments 2025, Religious for Tree Home Christian Faith Gift for Family, Friends, and Church (Heavenly Night)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS1Z79CW";"ONM_NATIVITY_BLUE_02";"Gold Ribbon Christmas Ornament, 3D Effect Flat Ornaments, Holy Family Christmas Ornament, Angel Ornaments 2025, Ribbon Ornament, Gold Ornament, Premium Vintage-Style Christmas";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FTKP2GGD";"GG-ITCF-R90U";"Bible Verse Jar, Bible Accessories, Prayer Jar, Graduation for Her, Christian Gifts For Women, Religious Gifts for Women (Bible Jar Christmas)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0H1LMRMX3";"250TH_DEVOM_250YEARSFREEDOM1776-2026";"Patriotic Tabletop Decor, American Eagle Freedom Sign, Veteran Memorial Plaque, USA Independence Day Desk Decoration, Rustic 4th of July Tiered Tray Decor for Home Office Shelf (Plaque)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0H1LFYVBQ";"DEVOM_CHRISTIANBUTTERFLYDECOR";"Christian Butterfly Wall Decor for Girls & Women – “God Says You Are” Inspirational Bible Verse Plaque, Floral Religious Decor with Scripture, Pink Faith Based Bedroom Nursery Home Decoration";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FR4V45LH";"";"Christmas Ornaments, Ornaments for Christmas Tree, Christmas Tree Decorations, Christmas Ornaments, Ornament Gifts for Women, 2025 Christmas Ornaments";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FS1ZZ1ZC";"CROSSCAR_GODGREATER_MICADEN";"Cross for Car Mirror Hanging Christian Gifts for Men, Women, Cross for Car Mirror Hanging, Jesus Accessories, Religious Ornament for Truck Driver, Inspirational Bible Verse Gift";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FS228D79";"CROSSCAR_STRONGCOURAGE_MICADEN";"Cross for Car Mirror Hanging Christian Gifts for Men, Religious Ornament for Truck Driver, Car Cross Hanging Accessories, Christmas Decorations";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FN7TSZGJ";"BIBLEJAR_CHRISTMARS_CUON";"Bible Verse Jar Christmas, Bible Accessories, Prayer Jar, Graduation for Her, Christian Gifts For Women, Religious Gifts for Women, Gift Exchange";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FN7VYN28";"BIBLEJAR_CHRISTMARS_GAP";"Valentine day Gift for Her, Bible Jar Gifts for Exchange, Christian Gifts for Women, Inspirational Scriptures for Her, Daughters, Bible Valentine Accessories, Religious gift for women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0F5VMKR31";"CARD_DAD";"AR Dad Birthday Card from Daughter, Funny Birthday Card for Dad, Happy Birthday Dad Card with Video Message, 3D Fathers Day Card, Birthday Gifts from Daughter, Card and Envelope Set";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0F5V9C58F";"CARD_MOM";"AR Greeting Card for Mom, Mother's Day Greeting Card, Mothers Day Card with Envelop, Mother’s Day Card for Mom, Mom Birthday Card from Daughter, Birthday Card for Mom";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0F8VQBF73";"CARD_TRUMPDAD";"Funny Card for Dad from Daughter, Son, Kids on Fathers Day - Heartfelt Message to Father, Perfect for Birthday, Father's Day, Humorous Dad Greeting Cards, Gifts for Dad";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0F9FKMPR4";"CARD_TRUMP_GREATDAD";"Funny Fathers Day Card for Dad, Fathers Day Cards, Hilarious Father's Day Card from Daughter, Funny Fathers Day Card, Fathers Day Card for Husband, Heartfelt Message to Father, Perfect for Birthday";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FTDH3M54";"ONM_DOG-SANTA";"Funny Pet Ornament Gift for Dog Mom, Dog Christmas Tree Ornament, 2025 Christmas Tree Decorations, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0FTDWPXS6";"ONM_ELEPHANT_2PCS-PURPLE";"Set 2 Elephant Ornament, Meaningful Christmas Ornaments with Story Card, 2025 Christmas Tree Decorations, Elephant Sisterhood for Women, Christmas Tree, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0GJ5P3BJ1";"";"He Is Risen Easter Decorations, Wooden Empty Tomb Resurrection Scene, Christian Easter Table Decor with Crosses, Religious Farmhouse Spring Home Decoration";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0DLFVV3L5";"0G-QH0H-75A5";"Christmas Ornaments, Neighbor Gifts I Wish You Lived Next Door, Ornament Round Wood Plaque Christmas Decorations, Best New Home Xmas Tree, White Elephant Gifts for Adults";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DKTHZ6VQ";"13-ADKO-0ZRD";"Set 5 Wooden Music Christmas Tree Ornament, 3D Wooden Music Sheet Nativity Ornaments, 2 Layer Nativity Scene, Religious Christmas Decorations, Religious Jesus Decoration";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DJGDGJ92";"CE-PP4T-XQH9";"Stained Glass Snowman Christmas Tree, Couples Ornament, Xmas Ornaments 2025, Friendship Elephant Ornament, Snowman Ornaments, White Elephant Gifts for Adults";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DK1LQ477";"CE-ZWQ5-6H9E";"Baby's First Christmas 2024 Glass Ornament for Girls - Babys 1st Christmas Tree Decoration";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DSTSTTRM";"CO-II21-V4BE";"I Love You Sign NFC, Love You Sign, Valentines Day Gifts for Couple, Fun Boyfriend Valentine Day Gift, Valentines Basket Gifts for Boyfriend Girlfriend, Wife, Fiancee, Stocking Stuffer for Her";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DKBHG3G2";"EO-7FOX-HECR";"Christmas Ornaments 2025, Christmas Ornament Tree Round, Holiday Decoration, White Elephant Gifts for Adults, Christmas Decor for Holiday Party 2025 Christmas Ornament";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DZWZY8VX";"FF-LN0G-TRXA";"Easter Decor, Farmhouse Rabbit Tiered Tray, Rabbit Table Decorations, Decorations for Home, Easter Basket Stuffers";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DM294XTQ";"GG-ITCF-R90U";"Read Me When Bible Verses, Hope Jar, Prayer Jar, Christian Gifts for Women, Christian Gifts for Mom, Bible Gifts for Women (Bible Jar For Christmas)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0DK4MY293";"GQ-296F-7M6S";"Christmas Ornaments 2024";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DJGHPSRW";"GW-98X2-XWCX";"Jingle My Bell Ornaments, Santa Christmas Ornaments 2025, White Elephant Gifts for Women, Jingle Bell Ornaments for Christmas Tree, Funny Wooden Christmas Ornaments 2025";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0D4YM25M9";"Grandad Card";"Grandad Card, Fathers Day Card, Fathers Day Cards Bulk, Happy Father's Day Card, Fathers Day Card from Son, Father's Day Cards Bulk, Fathers Day Card Husband";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DCG9S2BG";"D7-YGUR-731Q";"Wedding Gifts for Couples 2024, Wedding Gifts for Couple, Engagement Gifts for Couples Our First Christmas Engaged, Christmas Tree Engaged Ornament Gift for Newlywed Couple 2024";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0F9FKGZMC";"DAD_TURTLE";"Crochet Turtle Dad Gift with NFC Card, Dad Birthday Gift, Gifts for Dad, Fathers Day Gifts, Coolest Men Gifts, Birthday Gifts for Dad, Fathers Day Gifts for Dad, Dad Gifts from Daughter";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";"";""
"B0FDZQRQDS";"DR-KM96-UUZS";"Jesus I Saw That Ornament, Santa Ornaments for Christmas Tree, Santa Ornaments, 2025 Christmas Tree Decorations, Friendship Gifts for Women";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DDCK7KW8";"44-L9MU-357H";"Halloween Bat Mirror Peeker Sticker 2 Pcs Funny Halloween Car Decals, Spooky Gothic Rearview Mirror Bumper Stickers, Anti-Fog, Waterproof Film, (Bat Mirror Peeker, 5.4inx3in)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DK17SKVR";"9F-HR83-21B8";"First Christmas in Our New Home, New Home Ornament, House Warming Gift, Christmas Tree Decoration (Acrylic Ornament)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DJVJMCW3";"9K-HV00-XUA2";"Musemory Romantic Couples Date Night Box - Adventurous Fun for Couples - 35 Scratch Off Card Game - Unique Gift Ideas";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0D4TSF97J";"A+M.thiepgodad";"Birthday Gifts for Dad, Dad Gifts on Dads Birthday, Father Day, Christmas, Thanksgiving Day- Puzzle Wooden Plaque for Dad - Thoughtful Ideas from Daughter Son. (father)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0D7D4ZBV4";"A.M.KA.Life";"Car Visor Picture Frame, Wooden Visor Clip Photo Frame, Car Visor Picture Holder, Car Mirror Decor Hanging, Rear View Mirror Accessories Decor, (You are such an important Pieces of my life, 01)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0D7D4LV7K";"A.M.KA.enough";"Musemory Car Visor Picture Frame, Wooden Visor Clip Photo Frame, Car Visor Picture Holder, Car Mirror Decor Hanging, Rear View Mirror Accessories Decor, (You are enough, 01)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0D7D63D99";"A.M.KA.woof";"Musemory Wooden Visor Photo Frame, Car Picture Holder - Mirror Decor, Rear View Accessories - (You had me at woof, 01)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ32CWMF";"A.NH01_Black10";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 10-13, Black)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ2YNQRK";"A.NH01_Black4";"(Black) Handmade Crochet Tension Ring For Finger, Left Handed, Right Handed Zig Zag Ring, Yarn Tension Ring For Crochet, Crochet Gifts For Crocheters, Birthday Gift For Crochet Lovers, (Size 4-7)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ31DS79";"A.NH01_Black7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 7-10, Black)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CTJMS51F";"A.NH01_Blue10";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Blue, Size 10-13)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CTJMNXNH";"A.NH01_Blue4";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Blue, Size 4-7)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CTJR9BGD";"A.NH01_Blue7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Blue, Size 7-10)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CR1Q95CS";"A.NH01_LightGreen7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Light Green, Size 7-10)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CR1RF7JX";"A.NH01_Lilac7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Lilac, Size 7-10)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ327R6Z";"A.NH01_Purple10";"Handmade Crochet Tension, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ318GQX";"A.NH01_Purple4";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 4-7, Purple)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ2ZCCDN";"A.NH01_Purple7";"Handmade Crochet Tension, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 7-10, Purple)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CR1PWW8X";"A.NH01_RedCooper7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Red Cooper, Size 7-10)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ2ZKQ6M";"A.NH01_Rose10";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 10-13, Rose)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ322MYZ";"A.NH01_Rose4";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 4-7, Rose)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ2ZWB67";"A.NH01_Rose7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 7-10, Rose)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ2ZKHXW";"A.NH01_Silver10";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 10-13, Silver)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ32JF4Z";"A.NH01_Silver4";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 4-7, Silver)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ313CFJ";"A.NH01_Silver7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 7-10, Silver)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ32GZKR";"A.NH01_Tur10";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 10-13, Turquoise)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CQ2ZCKJS";"A.NH01_Tur4";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 4-7, Turquoise)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
